Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeWin,home_avg_for,home_avg_against,home_winrate,away_avg_for,away_avg_against,away_winrate
2022-12-27,Man United,Nott'm Forest,3,0,H,1,1.4807692307692308,1.4807692307692308,0.46153846153846156,0.7333333333333333,2.0,0.2
2022-12-28,Leeds,Man City,1,3,A,0,1.2307692307692308,2.019230769230769,0.25,2.673076923076923,0.7692307692307693,0.75
2022-12-30,West Ham,Brentford,0,2,A,0,1.3518518518518519,1.3148148148148149,0.37037037037037035,1.3518518518518519,1.537037037037037,0.3148148148148148
2022-12-30,Liverpool,Leicester,2,1,H,1,2.358490566037736,0.8301886792452831,0.660377358490566,1.6111111111111112,1.6111111111111112,0.35185185185185186
2022-12-31,Wolves,Man United,0,1,A,0,0.8888888888888888,1.2592592592592593,0.3333333333333333,1.509433962264151,1.4528301886792452,0.4716981132075472
2022-12-31,Bournemouth,Crystal Palace,0,2,A,0,1.125,2.125,0.25,1.2264150943396226,1.2641509433962264,0.3018867924528302
2022-12-31,Fulham,Southampton,2,1,H,1,1.6875,1.625,0.375,1.0555555555555556,1.7962962962962963,0.2222222222222222
2022-12-31,Man City,Everton,1,1,D,0,2.6792452830188678,0.7735849056603774,0.7547169811320755,1.0185185185185186,1.5740740740740742,0.25925925925925924
2022-12-31,Newcastle,Leeds,0,0,D,0,1.4074074074074074,1.3518518518518519,0.4074074074074074,1.2264150943396226,2.0377358490566038,0.24528301886792453
2022-12-31,Brighton,Arsenal,2,4,A,0,1.2830188679245282,1.2075471698113207,0.3584905660377358,1.830188679245283,1.1320754716981132,0.660377358490566
2023-01-01,Tottenham,Aston Villa,0,2,A,0,1.8888888888888888,1.1666666666666667,0.5740740740740741,1.2777777777777777,1.462962962962963,0.3333333333333333
2023-01-01,Nott'm Forest,Chelsea,1,1,D,0,0.6875,2.0625,0.1875,1.7924528301886793,0.9433962264150944,0.5283018867924528
2023-01-02,Brentford,Liverpool,3,1,H,1,1.3636363636363635,1.509090909090909,0.32727272727272727,2.3518518518518516,0.8333333333333334,0.6666666666666666
2023-01-03,Arsenal,Newcastle,0,0,D,0,1.8703703703703705,1.1481481481481481,0.6666666666666666,1.3818181818181818,1.3272727272727274,0.4
2023-01-03,Everton,Brighton,1,4,A,0,1.018181818181818,1.5636363636363637,0.2545454545454545,1.2962962962962963,1.2592592592592593,0.35185185185185186
2023-01-03,Leicester,Fulham,0,1,A,0,1.6,1.6181818181818182,0.34545454545454546,1.7058823529411764,1.588235294117647,0.4117647058823529
2023-01-03,Man United,Bournemouth,3,0,H,1,1.5,1.4259259259259258,0.48148148148148145,1.0588235294117647,2.1176470588235294,0.23529411764705882
2023-01-04,Southampton,Nott'm Forest,0,1,A,0,1.0545454545454545,1.8,0.21818181818181817,0.7058823529411765,2.0,0.17647058823529413
2023-01-04,Leeds,West Ham,2,2,D,0,1.2037037037037037,2.0,0.24074074074074073,1.3272727272727274,1.3272727272727274,0.36363636363636365
2023-01-04,Aston Villa,Wolves,1,1,D,0,1.290909090909091,1.4363636363636363,0.34545454545454546,0.8727272727272727,1.2545454545454546,0.32727272727272727
2023-01-04,Crystal Palace,Tottenham,0,4,A,0,1.2407407407407407,1.2407407407407407,0.3148148148148148,1.8545454545454545,1.1818181818181819,0.5636363636363636
2023-01-05,Chelsea,Man City,0,1,A,0,1.7777777777777777,0.9444444444444444,0.5185185185185185,2.6481481481481484,0.7777777777777778,0.7407407407407407
2023-01-12,Fulham,Chelsea,2,1,H,1,1.6666666666666667,1.5,0.4444444444444444,1.7454545454545454,0.9454545454545454,0.509090909090909
2023-01-13,Aston Villa,Leeds,2,1,H,1,1.2857142857142858,1.4285714285714286,0.3392857142857143,1.2181818181818183,2.0,0.23636363636363636
2023-01-14,Man United,Man City,2,1,H,1,1.5272727272727273,1.4,0.4909090909090909,2.618181818181818,0.7636363636363637,0.7454545454545455
2023-01-14,Brighton,Liverpool,3,0,H,1,1.3454545454545455,1.2545454545454546,0.36363636363636365,2.327272727272727,0.8727272727272727,0.6545454545454545
2023-01-14,Everton,Southampton,1,2,A,0,1.0178571428571428,1.6071428571428572,0.25,1.0357142857142858,1.7857142857142858,0.21428571428571427
2023-01-14,Nott'm Forest,Leicester,2,0,H,1,0.7222222222222222,1.8888888888888888,0.2222222222222222,1.5714285714285714,1.6071428571428572,0.3392857142857143
2023-01-14,Wolves,West Ham,1,0,H,1,0.875,1.25,0.32142857142857145,1.3392857142857142,1.3392857142857142,0.35714285714285715
2023-01-14,Brentford,Bournemouth,2,0,H,1,1.3928571428571428,1.5,0.3392857142857143,1.0,2.1666666666666665,0.2222222222222222
2023-01-15,Chelsea,Crystal Palace,1,0,H,1,1.7321428571428572,0.9642857142857143,0.5,1.2181818181818183,1.290909090909091,0.3090909090909091
2023-01-15,Newcastle,Fulham,1,0,H,1,1.3571428571428572,1.3035714285714286,0.39285714285714285,1.6842105263157894,1.4736842105263157,0.47368421052631576
2023-01-15,Tottenham,Arsenal,0,2,A,0,1.8928571428571428,1.1607142857142858,0.5714285714285714,1.8363636363636364,1.1272727272727272,0.6545454545454545
2023-01-18,Crystal Palace,Man United,1,1,D,0,1.1964285714285714,1.2857142857142858,0.30357142857142855,1.5357142857142858,1.3928571428571428,0.5
2023-01-19,Man City,Tottenham,4,2,H,1,2.5892857142857144,0.7857142857142857,0.7321428571428571,1.8596491228070176,1.1754385964912282,0.5614035087719298
2023-01-21,Liverpool,Chelsea,0,0,D,0,2.2857142857142856,0.9107142857142857,0.6428571428571429,1.719298245614035,0.9473684210526315,0.5087719298245614
2023-01-21,Bournemouth,Nott'm Forest,1,1,D,0,0.9473684210526315,2.1578947368421053,0.21052631578947367,0.7894736842105263,1.7894736842105263,0.2631578947368421
2023-01-21,Leicester,Brighton,2,2,D,0,1.543859649122807,1.6140350877192982,0.3333333333333333,1.375,1.2321428571428572,0.375
2023-01-21,Southampton,Aston Villa,0,1,A,0,1.0526315789473684,1.7719298245614035,0.22807017543859648,1.2982456140350878,1.4210526315789473,0.3508771929824561
2023-01-21,West Ham,Everton,2,0,H,1,1.3157894736842106,1.3333333333333333,0.3508771929824561,1.0175438596491229,1.6140350877192982,0.24561403508771928
2023-01-21,Crystal Palace,Newcastle,0,0,D,0,1.1929824561403508,1.280701754385965,0.2982456140350877,1.3508771929824561,1.280701754385965,0.40350877192982454
2023-01-22,Leeds,Brentford,0,0,D,0,1.2142857142857142,2.0,0.23214285714285715,1.4035087719298245,1.4736842105263157,0.3508771929824561
2023-01-22,Man City,Wolves,3,0,H,1,2.6140350877192984,0.8070175438596491,0.7368421052631579,0.8771929824561403,1.2280701754385965,0.3333333333333333
2023-01-22,Arsenal,Man United,3,2,H,1,1.8392857142857142,1.1071428571428572,0.6607142857142857,1.5263157894736843,1.3859649122807018,0.49122807017543857
2023-01-23,Fulham,Tottenham,0,1,A,0,1.6,1.45,0.45,1.8620689655172413,1.2241379310344827,0.5517241379310345
2023-02-03,Chelsea,Fulham,0,0,D,0,1.6896551724137931,0.9310344827586207,0.5,1.5238095238095237,1.4285714285714286,0.42857142857142855
2023-02-04,Everton,Arsenal,1,0,H,1,1.0,1.6206896551724137,0.2413793103448276,1.8596491228070176,1.1228070175438596,0.6666666666666666
2023-02-04,Aston Villa,Leicester,2,4,A,0,1.293103448275862,1.396551724137931,0.3620689655172414,1.5517241379310345,1.6206896551724137,0.3275862068965517
2023-02-04,Brentford,Southampton,3,0,H,1,1.3793103448275863,1.4482758620689655,0.3448275862068966,1.0344827586206897,1.7586206896551724,0.22413793103448276
2023-02-04,Brighton,Bournemouth,1,0,H,1,1.3859649122807018,1.2456140350877194,0.3684210526315789,0.95,2.1,0.2
2023-02-04,Man United,Crystal Palace,2,1,H,1,1.5344827586206897,1.4137931034482758,0.4827586206896552,1.1724137931034482,1.2586206896551724,0.29310344827586204
2023-02-04,Wolves,Liverpool,3,0,H,1,0.8620689655172413,1.2586206896551724,0.3275862068965517,2.245614035087719,0.8947368421052632,0.631578947368421
2023-02-04,Newcastle,West Ham,1,1,D,0,1.3275862068965518,1.2586206896551724,0.39655172413793105,1.3275862068965518,1.3103448275862069,0.3620689655172414
2023-02-05,Nott'm Forest,Leeds,1,0,H,1,0.8,1.75,0.25,1.1929824561403508,1.9649122807017543,0.22807017543859648
2023-02-05,Tottenham,Man City,1,0,H,1,1.847457627118644,1.2033898305084745,0.559322033898305,2.6206896551724137,0.7931034482758621,0.7413793103448276
2023-02-08,Man United,Leeds,2,2,D,0,1.5423728813559323,1.4067796610169492,0.4915254237288136,1.1724137931034482,1.9482758620689655,0.22413793103448276
2023-02-11,West Ham,Chelsea,1,1,D,0,1.3220338983050848,1.305084745762712,0.3559322033898305,1.6610169491525424,0.9152542372881356,0.4915254237288136
2023-02-11,Arsenal,Brentford,1,1,D,0,1.8275862068965518,1.1206896551724137,0.6551724137931034,1.4067796610169492,1.423728813559322,0.3559322033898305
2023-02-11,Crystal Palace,Brighton,1,1,D,0,1.1694915254237288,1.271186440677966,0.288135593220339,1.3793103448275863,1.2241379310344827,0.3793103448275862
2023-02-11,Fulham,Nott'm Forest,2,0,H,1,1.4545454545454546,1.3636363636363635,0.4090909090909091,0.8095238095238095,1.6666666666666667,0.2857142857142857
2023-02-11,Leicester,Tottenham,4,1,H,1,1.5932203389830508,1.6271186440677967,0.3389830508474576,1.8333333333333333,1.1833333333333333,0.5666666666666667
2023-02-11,Southampton,Wolves,1,2,A,0,1.0169491525423728,1.7796610169491525,0.22033898305084745,0.8983050847457628,1.2372881355932204,0.3389830508474576
2023-02-11,Bournemouth,Newcastle,1,1,D,0,0.9047619047619048,2.0476190476190474,0.19047619047619047,1.3220338983050848,1.2542372881355932,0.3898305084745763
2023-02-12,Leeds,Man United,0,2,A,0,1.1864406779661016,1.9491525423728813,0.22033898305084745,1.55,1.4166666666666667,0.48333333333333334
2023-02-12,Man City,Aston Villa,3,1,H,1,2.5762711864406778,0.7966101694915254,0.7288135593220338,1.305084745762712,1.4406779661016949,0.3559322033898305
2023-02-13,Liverpool,Everton,2,0,H,1,2.206896551724138,0.9310344827586207,0.6206896551724138,1.0,1.5932203389830508,0.2542372881355932
2023-02-15,Arsenal,Man City,1,3,A,0,1.8135593220338984,1.11864406779661,0.6440677966101694,2.5833333333333335,0.8,0.7333333333333333
2023-02-18,Aston Villa,Arsenal,2,4,A,0,1.3,1.4666666666666666,0.35,1.8,1.15,0.6333333333333333
2023-02-18,Brentford,Crystal Palace,1,1,D,0,1.4,1.4166666666666667,0.35,1.1666666666666667,1.2666666666666666,0.2833333333333333
2023-02-18,Brighton,Fulham,0,1,A,0,1.3728813559322033,1.2203389830508475,0.3728813559322034,1.4782608695652173,1.3043478260869565,0.43478260869565216
2023-02-18,Chelsea,Southampton,0,1,A,0,1.65,0.9166666666666666,0.48333333333333334,1.0166666666666666,1.7833333333333334,0.21666666666666667
2023-02-18,Everton,Leeds,1,0,H,1,0.9833333333333333,1.6,0.25,1.1666666666666667,1.95,0.21666666666666667
2023-02-18,Nott'm Forest,Man City,1,1,D,0,0.7727272727272727,1.6818181818181819,0.2727272727272727,2.5901639344262297,0.8032786885245902,0.7377049180327869
2023-02-18,Wolves,Bournemouth,0,1,A,0,0.9166666666666666,1.2333333333333334,0.35,0.9090909090909091,2.0,0.18181818181818182
2023-02-18,Newcastle,Liverpool,0,2,A,0,1.3166666666666667,1.25,0.38333333333333336,2.2033898305084745,0.9152542372881356,0.6271186440677966
2023-02-19,Man United,Leicester,3,0,H,1,1.5573770491803278,1.3934426229508197,0.4918032786885246,1.6333333333333333,1.6166666666666667,0.35
2023-02-19,Tottenham,West Ham,2,0,H,1,1.819672131147541,1.2295081967213115,0.5573770491803278,1.3166666666666667,1.3,0.35
2023-02-24,Fulham,Wolves,1,1,D,0,1.4583333333333333,1.25,0.4583333333333333,0.9016393442622951,1.2295081967213115,0.3442622950819672
2023-02-25,Everton,Aston Villa,0,2,A,0,0.9836065573770492,1.5737704918032787,0.26229508196721313,1.3114754098360655,1.5081967213114753,0.3442622950819672
2023-02-25,Leeds,Southampton,1,0,H,1,1.1475409836065573,1.9344262295081966,0.21311475409836064,1.0163934426229508,1.7540983606557377,0.22950819672131148
2023-02-25,Leicester,Arsenal,0,1,A,0,1.6065573770491803,1.639344262295082,0.3442622950819672,1.8360655737704918,1.1639344262295082,0.639344262295082
2023-02-25,West Ham,Nott'm Forest,4,0,H,1,1.2950819672131149,1.3114754098360655,0.3442622950819672,0.782608695652174,1.6521739130434783,0.2608695652173913
2023-02-25,Bournemouth,Man City,1,4,A,0,0.9130434782608695,1.9130434782608696,0.21739130434782608,2.564516129032258,0.8064516129032258,0.7258064516129032
2023-02-25,Crystal Palace,Liverpool,0,0,D,0,1.1639344262295082,1.2622950819672132,0.2786885245901639,2.2,0.9,0.6333333333333333
2023-02-26,Tottenham,Chelsea,2,0,H,1,1.8225806451612903,1.2096774193548387,0.5645161290322581,1.6229508196721312,0.9180327868852459,0.47540983606557374
2023-03-01,Arsenal,Everton,4,0,H,1,1.8225806451612903,1.1451612903225807,0.6451612903225806,0.967741935483871,1.5806451612903225,0.25806451612903225
2023-03-01,Liverpool,Wolves,2,0,H,1,2.1639344262295084,0.8852459016393442,0.6229508196721312,0.9032258064516129,1.2258064516129032,0.3387096774193548
2023-03-04,Man City,Newcastle,2,0,H,1,2.5873015873015874,0.8095238095238095,0.7301587301587301,1.2950819672131149,1.2622950819672132,0.3770491803278688
2023-03-04,Arsenal,Bournemouth,3,2,H,1,1.8571428571428572,1.126984126984127,0.6507936507936508,0.9166666666666666,2.0,0.20833333333333334
2023-03-04,Aston Villa,Crystal Palace,1,0,H,1,1.3225806451612903,1.4838709677419355,0.3548387096774194,1.1451612903225807,1.2419354838709677,0.27419354838709675
2023-03-04,Brighton,West Ham,4,0,H,1,1.35,1.2166666666666666,0.36666666666666664,1.3387096774193548,1.2903225806451613,0.3548387096774194
2023-03-04,Chelsea,Leeds,1,0,H,1,1.596774193548387,0.9354838709677419,0.46774193548387094,1.1451612903225807,1.903225806451613,0.22580645161290322
2023-03-04,Wolves,Tottenham,1,0,H,1,0.8888888888888888,1.2380952380952381,0.3333333333333333,1.8253968253968254,1.1904761904761905,0.5714285714285714
2023-03-04,Southampton,Leicester,1,0,H,1,1.0,1.7419354838709677,0.22580645161290322,1.5806451612903225,1.6290322580645162,0.3387096774193548
2023-03-05,Nott'm Forest,Everton,2,2,D,0,0.75,1.75,0.25,0.9523809523809523,1.619047619047619,0.25396825396825395
2023-03-05,Liverpool,Man United,7,0,H,1,2.161290322580645,0.8709677419354839,0.6290322580645161,1.5806451612903225,1.3709677419354838,0.5
2023-03-06,Brentford,Fulham,3,2,H,1,1.3934426229508197,1.4098360655737705,0.3442622950819672,1.44,1.24,0.44
2023-03-11,Bournemouth,Liverpool,1,0,H,1,0.96,2.04,0.2,2.238095238095238,0.8571428571428571,0.6349206349206349
2023-03-11,Everton,Brentford,1,0,H,1,0.96875,1.625,0.25,1.4193548387096775,1.4193548387096775,0.3548387096774194
2023-03-11,Leeds,Brighton,2,2,D,0,1.126984126984127,1.8888888888888888,0.2222222222222222,1.3934426229508197,1.1967213114754098,0.3770491803278688
2023-03-11,Leicester,Chelsea,1,3,A,0,1.5555555555555556,1.619047619047619,0.3333333333333333,1.5873015873015872,0.9206349206349206,0.47619047619047616
2023-03-11,Tottenham,Nott'm Forest,3,1,H,1,1.796875,1.1875,0.5625,0.8,1.76,0.24
2023-03-11,Crystal Palace,Man City,0,1,A,0,1.126984126984127,1.2380952380952381,0.2698412698412698,2.578125,0.796875,0.734375
2023-03-12,Fulham,Arsenal,0,3,A,0,1.4615384615384615,1.3076923076923077,0.4230769230769231,1.875,1.140625,0.65625
2023-03-12,Man United,Southampton,0,0,D,0,1.5555555555555556,1.4603174603174602,0.49206349206349204,1.0,1.7142857142857142,0.23809523809523808
2023-03-12,West Ham,Aston Villa,1,1,D,0,1.3174603174603174,1.3333333333333333,0.3492063492063492,1.3174603174603174,1.4603174603174602,0.36507936507936506
2023-03-12,Newcastle,Wolves,2,1,H,1,1.2741935483870968,1.2741935483870968,0.3709677419354839,0.890625,1.21875,0.34375
2023-03-15,Brighton,Crystal Palace,1,0,H,1,1.403225806451613,1.2096774193548387,0.3709677419354839,1.109375,1.234375,0.265625
2023-03-15,Southampton,Brentford,0,2,A,0,0.984375,1.6875,0.234375,1.3968253968253967,1.4126984126984128,0.3492063492063492
2023-03-17,Nott'm Forest,Newcastle,1,2,A,0,0.8076923076923077,1.8076923076923077,0.23076923076923078,1.2857142857142858,1.2698412698412698,0.38095238095238093
2023-03-18,Aston Villa,Bournemouth,3,0,H,1,1.3125,1.453125,0.359375,0.9615384615384616,1.9615384615384615,0.23076923076923078
2023-03-18,Brentford,Leicester,1,1,D,0,1.40625,1.390625,0.359375,1.546875,1.640625,0.328125
2023-03-18,Southampton,Tottenham,3,3,D,0,0.9692307692307692,1.6923076923076923,0.23076923076923078,1.8153846153846154,1.1846153846153846,0.5692307692307692
2023-03-18,Wolves,Leeds,2,4,A,0,0.8923076923076924,1.2307692307692308,0.3384615384615385,1.140625,1.890625,0.21875
2023-03-18,Chelsea,Everton,2,2,D,0,1.609375,0.921875,0.484375,0.9692307692307692,1.6,0.26153846153846155
2023-03-19,Arsenal,Crystal Palace,4,1,H,1,1.8923076923076922,1.123076923076923,0.6615384615384615,1.0923076923076922,1.2307692307692308,0.26153846153846155
2023-04-01,Man City,Liverpool,4,1,H,1,2.5538461538461537,0.7846153846153846,0.7384615384615385,2.203125,0.859375,0.625
2023-04-01,Arsenal,Leeds,4,1,H,1,1.9242424242424243,1.121212121212121,0.6666666666666666,1.1846153846153846,1.8923076923076922,0.23076923076923078
2023-04-01,Bournemouth,Fulham,2,1,H,1,0.9259259259259259,2.0,0.2222222222222222,1.4074074074074074,1.3703703703703705,0.4074074074074074
2023-04-01,Brighton,Brentford,3,3,D,0,1.3968253968253967,1.1904761904761905,0.38095238095238093,1.4,1.3846153846153846,0.35384615384615387
2023-04-01,Crystal Palace,Leicester,2,1,H,1,1.0909090909090908,1.2727272727272727,0.25757575757575757,1.5384615384615385,1.6307692307692307,0.3230769230769231
2023-04-01,Nott'm Forest,Wolves,1,1,D,0,0.8148148148148148,1.8148148148148149,0.2222222222222222,0.9090909090909091,1.2727272727272727,0.3333333333333333
2023-04-01,Chelsea,Aston Villa,0,2,A,0,1.6153846153846154,0.9384615384615385,0.47692307692307695,1.3384615384615384,1.4307692307692308,0.36923076923076925
2023-04-02,West Ham,Southampton,1,0,H,1,1.3125,1.328125,0.34375,1.0,1.7121212121212122,0.22727272727272727
2023-04-02,Newcastle,Man United,2,0,H,1,1.296875,1.265625,0.390625,1.53125,1.4375,0.484375
2023-04-03,Everton,Tottenham,1,1,D,0,0.9848484848484849,1.606060606060606,0.25757575757575757,1.8333333333333333,1.2121212121212122,0.5606060606060606
2023-04-04,Bournemouth,Brighton,0,2,A,0,0.9642857142857143,1.9642857142857142,0.25,1.421875,1.21875,0.375
2023-04-04,Leeds,Nott'm Forest,2,1,H,1,1.1818181818181819,1.9242424242424243,0.22727272727272727,0.8214285714285714,1.7857142857142858,0.21428571428571427
2023-04-04,Leicester,Aston Villa,1,2,A,0,1.5303030303030303,1.6363636363636365,0.3181818181818182,1.3484848484848484,1.4090909090909092,0.3787878787878788
2023-04-04,Chelsea,Liverpool,0,0,D,0,1.5909090909090908,0.9545454545454546,0.4696969696969697,2.1846153846153844,0.9076923076923077,0.6153846153846154
2023-04-05,Man United,Brentford,1,0,H,1,1.5076923076923077,1.4461538461538461,0.47692307692307695,1.4242424242424243,1.4090909090909092,0.3484848484848485
2023-04-05,West Ham,Newcastle,1,5,A,0,1.3076923076923077,1.3076923076923077,0.35384615384615387,1.3076923076923077,1.2461538461538462,0.4
2023-04-08,Man United,Everton,2,0,H,1,1.5,1.4242424242424243,0.48484848484848486,0.9850746268656716,1.5970149253731343,0.2537313432835821
2023-04-08,Aston Villa,Nott'm Forest,2,0,H,1,1.3582089552238805,1.4029850746268657,0.3880597014925373,0.8275862068965517,1.793103448275862,0.20689655172413793
2023-04-08,Brentford,Newcastle,1,2,A,0,1.4029850746268657,1.4029850746268657,0.34328358208955223,1.3636363636363635,1.2424242424242424,0.4090909090909091
2023-04-08,Fulham,West Ham,0,1,A,0,1.3928571428571428,1.3928571428571428,0.39285714285714285,1.303030303030303,1.3636363636363635,0.3484848484848485
2023-04-08,Leicester,Bournemouth,0,1,A,0,1.5223880597014925,1.6417910447761195,0.31343283582089554,0.9310344827586207,1.9655172413793103,0.2413793103448276
2023-04-08,Tottenham,Brighton,2,1,H,1,1.8208955223880596,1.208955223880597,0.5522388059701493,1.4307692307692308,1.2,0.38461538461538464
2023-04-08,Wolves,Chelsea,1,0,H,1,0.9104477611940298,1.2686567164179106,0.3283582089552239,1.5671641791044777,0.9402985074626866,0.4626865671641791
2023-04-08,Southampton,Man City,1,4,A,0,0.9850746268656716,1.7014925373134329,0.22388059701492538,2.5757575757575757,0.7878787878787878,0.7424242424242424
2023-04-09,Leeds,Crystal Palace,1,5,A,0,1.1940298507462686,1.9104477611940298,0.23880597014925373,1.1044776119402986,1.2686567164179106,0.26865671641791045
2023-04-09,Liverpool,Arsenal,2,2,D,0,2.1515151515151514,0.8939393939393939,0.6060606060606061,1.955223880597015,1.1194029850746268,0.6716417910447762
2023-04-15,Aston Villa,Newcastle,3,0,H,1,1.3676470588235294,1.3823529411764706,0.39705882352941174,1.373134328358209,1.2388059701492538,0.417910447761194
